loan_id,customer_id,issue_date,due_date,loan_amount,outstanding_amount,overdue_amount,days_past_due,loan_status,product_type,interest_rate,term_months,monthly_payment,risk_score,currency
L002072,C01278,2025-08-16,2027-02-07,24202878,0,0,0,Closed,Credit card,42.63,18,1917809.16,549,UZS
L002073,C00791,2025-10-10,2026-01-08,24813590,9878187,1440451,40,Overdue,Installment,36.74,3,11310034.32,590,UZS
L002074,C00717,2024-09-25,2025-03-24,25897429,0,0,0,Closed,Cash loan,23.43,6,5327532.77,789,UZS
L002075,C02372,2025-05-29,2026-05-24,5167518,3675481,2177307,54,Overdue,Credit card,36.3,12,586943.92,459,UZS
L002076,C00168,2024-01-03,2026-12-18,27665981,14361641,0,0,Active,Cash loan,40.05,36,1076283.51,700,UZS
L002077,C01591,2024-08-31,2024-11-29,2033603,1530547,0,0,Active,Installment,34.5,3,911732.01,617,UZS
L002078,C00325,2024-07-24,2024-10-22,32791350,7847749,0,0,Active,Credit card,39.65,3,15264373.43,585,UZS
L002079,C00442,2024-12-18,2025-09-14,41541736,0,0,0,Closed,Cash loan,33.38,9,6156485.28,792,UZS
L002080,C00442,2025-09-28,2028-09-12,21208746,6630875,4008734,131,Overdue,Installment,30.85,36,770879.0,502,UZS
L002081,C02351,2025-10-11,2026-04-09,29703924,0,0,0,Closed,Cash loan,32.09,6,6539318.87,463,UZS
L002082,C02130,2024-03-25,2024-12-20,17541754,6542005,0,0,Active,Cash loan,42.27,9,2772961.49,647,UZS
L002083,C00802,2025-09-14,2026-09-09,3973719,0,0,0,Closed,Credit card,30.92,12,433532.74,748,UZS
L002084,C01372,2025-10-07,2028-09-21,4944491,0,0,0,Closed,Cash loan,44.25,36,198123.01,780,UZS
L002085,C02297,2025-07-29,2027-07-19,1585174,473248,0,0,Active,Installment,28.63,24,84958.72,603,UZS
L002086,C01354,2024-04-09,2026-03-30,30147016,23229840,13218559,172,Overdue,Cash loan,24.39,24,1562494.72,448,UZS
L002087,C02318,2024-07-22,2026-01-13,9586386,0,0,0,Closed,Cash loan,33.94,18,713333.63,599,UZS
L002088,C00109,2025-11-25,2026-08-22,34960107,0,0,0,Closed,Credit card,31.09,9,5092133.81,620,UZS
L002089,C00176,2024-07-12,2026-01-03,20477090,12188713,0,0,Active,Cash loan,36.09,18,1548181.77,466,UZS
L002090,C00586,2025-07-06,2028-06-20,24773969,20464940,3930140,16,Overdue,Cash loan,30.84,36,900396.14,463,UZS
L002091,C02261,2025-02-23,2026-08-17,13904280,11269686,0,0,Active,Credit card,23.86,18,956768.96,777,UZS
L002092,C00774,2024-01-23,2026-01-12,42763777,6113955,0,0,Active,Cash loan,23.73,24,2204650.89,510,UZS
L002093,C00414,2025-01-30,2025-04-30,36169666,23369831,0,0,Active,Cash loan,24.62,3,15024879.26,591,UZS
L002094,C00554,2025-11-12,2026-08-09,2281625,511221,0,0,Active,Credit card,29.84,9,329162.43,821,UZS
L002095,C01020,2025-01-29,2025-07-28,16474152,0,0,0,Closed,Credit card,37.92,6,3786858.41,589,UZS
L002096,C02311,2024-03-03,2024-06-01,21540437,12965701,2157617,49,Overdue,Installment,43.24,3,10284840.65,516,UZS
L002097,C01262,2024-08-27,2025-02-23,24602536,14947862,0,0,Active,Installment,41.52,6,5802918.16,594,UZS
L002098,C00540,2025-02-26,2027-02-16,40821011,32134178,5576483,3,Overdue,Cash loan,32.91,24,2260633.57,782,UZS
L002099,C01563,2025-01-12,2027-01-02,29185647,15036494,4150955,24,Overdue,Cash loan,29.37,24,1573227.98,545,UZS
L002100,C01611,2024-06-28,2027-06-13,27164714,9109320,0,0,Active,Credit card,26.79,36,956726.14,585,UZS
L002101,C02341,2024-01-14,2024-10-10,2248578,0,0,0,Closed,Credit card,28.49,9,321021.99,840,UZS
L002102,C02150,2025-03-22,2026-09-13,7113846,4446929,0,0,Active,Credit card,33.77,18,528677.32,678,UZS
L002103,C01913,2024-05-05,2024-08-03,28010226,18508749,0,0,Active,Cash loan,39.99,3,13070505.13,760,UZS
L002104,C00345,2024-12-10,2025-03-10,11468509,6502965,0,0,Active,Installment,28.14,3,4898582.48,817,UZS
L002105,C01301,2024-04-08,2025-04-03,16304241,11356999,1542647,46,Overdue,Cash loan,25.89,12,1710450.75,522,UZS
L002106,C00635,2025-10-20,2026-10-15,12548128,4194541,0,0,Active,Credit card,30.05,12,1359903.37,453,UZS
L002107,C02010,2024-04-23,2024-10-20,10764668,4272989,2606160,12,Overdue,Installment,27.27,6,2283365.49,644,UZS
L002108,C00063,2024-08-03,2024-11-01,21903981,19986249,2331835,45,Overdue,Cash loan,42.36,3,10394169.12,638,UZS
L002109,C01376,2025-09-23,2026-03-22,34406159,4810169,0,0,Active,Credit card,29.34,6,7416821.01,462,UZS
L002110,C01911,2025-10-28,2026-10-23,20585925,8790734,0,0,Active,Installment,40.71,12,2413871.26,637,UZS
L002111,C00319,2024-12-22,2025-03-22,33053626,22982709,9276229,23,Overdue,Cash loan,44.69,3,15941763.82,530,UZS
L002112,C01815,2024-04-18,2025-10-10,21970236,2946430,0,0,Active,Cash loan,23.59,18,1508500.82,855,UZS
L002113,C01981,2024-01-09,2025-12-29,6314651,0,0,0,Closed,Credit card,27.65,24,335860.5,639,UZS
L002114,C00567,2025-07-19,2025-10-17,23436993,0,0,0,Closed,Cash loan,32.35,3,10339620.08,658,UZS
L002115,C01664,2025-09-28,2027-09-18,24756902,4601228,0,0,Active,Credit card,36.49,24,1407945.65,661,UZS
L002116,C02159,2025-08-16,2026-05-13,5949490,3125721,1004510,49,Overdue,Credit card,44.14,9,952843.88,516,UZS
L002117,C01642,2025-02-15,2025-11-12,11739424,5659713,0,0,Active,Cash loan,39.31,9,1817132.4,607,UZS
L002118,C01170,2025-08-17,2028-08-01,4321602,3233578,0,0,Active,Credit card,34.46,36,161411.83,524,UZS
L002119,C00095,2025-04-15,2027-04-05,3264887,2093260,536430,10,Overdue,Installment,34.22,24,182588.81,617,UZS
L002120,C01047,2024-11-10,2025-05-09,32632607,0,0,0,Closed,Cash loan,28.88,6,7009483.98,657,UZS
L002121,C02207,2025-04-14,2025-07-13,19583378,0,0,0,Closed,Credit card,39.2,3,9086687.39,630,UZS
L002122,C00903,2025-04-01,2026-03-27,22342389,0,0,0,Closed,Cash loan,33.11,12,2478329.5,782,UZS
L002123,C00963,2024-09-05,2026-08-26,19330389,14328103,0,0,Active,Credit card,24.9,24,1005985.66,683,UZS
L002124,C00875,2024-10-10,2026-09-30,24208868,10778069,0,0,Active,Credit card,40.81,24,1420354.46,677,UZS
L002125,C00250,2025-03-28,2027-03-18,11359757,9579223,0,0,Active,Installment,23.71,24,585548.14,641,UZS
L002126,C00803,2024-09-25,2024-12-24,13157091,8071328,1423030,6,Overdue,Cash loan,23.25,3,5405371.55,708,UZS
L002127,C01500,2025-10-23,2027-10-13,13910755,13161954,4503134,21,Overdue,Cash loan,43.9,24,834065.69,420,UZS
L002128,C01105,2024-11-11,2025-05-10,36909169,25821112,3232229,9,Overdue,Cash loan,25.89,6,7744158.81,493,UZS
L002129,C01395,2024-03-04,2027-02-17,10170839,3290110,1461291,14,Overdue,Cash loan,45.79,36,411890.73,664,UZS
L002130,C00481,2024-12-16,2025-12-11,28481813,26360209,8776912,1,Overdue,Credit card,37.08,12,3253572.44,480,UZS
L002131,C01376,2025-06-16,2026-03-13,1562047,465943,0,0,Active,Microloan,24.48,9,216048.46,561,UZS
L002132,C00112,2025-11-24,2026-05-23,21116871,3037813,0,0,Active,Credit card,40.95,6,4960704.95,701,UZS
L002133,C00589,2024-07-09,2024-10-07,27332140,14832619,0,0,Active,Cash loan,26.29,3,11505919.87,728,UZS
L002134,C02362,2024-12-11,2026-06-04,12866376,9960089,0,0,Active,Installment,26.31,18,902862.2,588,UZS
L002135,C02029,2024-10-20,2025-04-18,3518345,1021546,0,0,Active,Credit card,44.35,6,846455.17,714,UZS
L002136,C02448,2025-06-02,2026-11-24,18328869,8515764,0,0,Active,Credit card,31.41,18,1338109.26,445,UZS
L002137,C01930,2025-06-26,2026-06-21,27601355,15044112,7705952,4,Overdue,Credit card,35.93,12,3126543.49,714,UZS
L002138,C00852,2025-01-07,2025-07-06,8058979,0,0,0,Closed,Installment,41.25,6,1897217.97,643,UZS
L002139,C01629,2025-10-06,2026-04-04,20463643,6324390,0,0,Active,Credit card,24.63,6,4250639.71,807,UZS
L002140,C00694,2025-02-09,2027-01-30,11901244,6438357,0,0,Active,Installment,33.25,24,660766.98,437,UZS
L002141,C00542,2024-10-31,2026-10-21,28560133,0,0,0,Closed,Cash loan,29.48,24,1540819.18,763,UZS
L002142,C01557,2024-06-01,2025-11-23,31673392,20941596,0,0,Active,Cash loan,40.18,18,2466653.38,716,UZS
L002143,C01087,2025-04-21,2028-04-05,5222684,0,0,0,Closed,Cash loan,29.92,36,188480.86,662,UZS
L002144,C00843,2024-06-21,2024-12-18,33273050,11450029,0,0,Active,Cash loan,45.78,6,8084242.05,590,UZS
L002145,C01628,2025-07-04,2028-06-18,26976577,10647358,0,0,Active,Cash loan,27.65,36,956544.46,775,UZS
L002146,C00763,2025-05-11,2026-11-02,4581555,1652706,0,0,Active,Credit card,39.07,18,353976.03,701,UZS
L002147,C01861,2025-08-18,2025-11-16,30207358,0,0,0,Closed,Cash loan,25.41,3,12627682.56,869,UZS
L002148,C01427,2024-09-20,2024-12-19,40041341,18556049,0,0,Active,Cash loan,25.84,3,16796007.84,693,UZS
L002149,C01059,2025-01-07,2027-12-23,34777996,18074803,0,0,Active,Credit card,27.64,36,1233073.17,503,UZS
L002150,C01158,2024-07-24,2026-07-14,16053148,3802676,0,0,Active,Cash loan,31.34,24,878508.52,616,UZS
L002151,C02140,2025-10-21,2027-04-14,19189667,2650831,0,0,Active,Installment,23.19,18,1313319.49,753,UZS
L002152,C00587,2025-01-08,2025-04-08,7768373,0,0,0,Closed,Installment,36.85,3,3543672.82,808,UZS
L002153,C02296,2024-08-15,2025-08-10,8838176,6170091,2759700,40,Overdue,Cash loan,37.14,12,1010056.21,507,UZS
L002154,C01670,2025-05-30,2026-11-21,2681285,2172522,1209034,54,Overdue,Microloan,44.56,18,215336.98,530,UZS
L002155,C02352,2025-06-07,2025-12-04,2999219,2058919,0,0,Active,Credit card,36.81,6,683871.92,640,UZS
L002156,C01416,2024-04-17,2026-04-07,24306766,12170272,0,0,Active,Credit card,39.37,24,1411514.16,379,UZS
L002157,C01077,2024-07-31,2025-01-27,29443341,10880630,0,0,Active,Cash loan,28.22,6,6292041.97,468,UZS
L002158,C01597,2024-05-17,2026-05-07,7021312,2387698,0,0,Active,Installment,40.65,24,411478.14,542,UZS
L002159,C01608,2025-08-15,2026-02-11,33284264,33020726,18782767,73,Overdue,Credit card,32.13,6,7329749.67,622,UZS
L002160,C02240,2024-10-30,2027-10-15,11904848,10471012,3080826,91,Overdue,Installment,25.57,36,415247.71,565,UZS
L002161,C02356,2024-11-08,2025-11-03,23823639,10370810,4604746,29,Overdue,Installment,35.99,12,2699813.89,493,UZS
L002162,C00358,2025-02-13,2025-11-10,2819286,0,0,0,Closed,Installment,30.17,9,407762.73,409,UZS
L002163,C00260,2025-04-14,2027-04-04,3525489,0,0,0,Closed,Microloan,23.81,24,181871.16,552,UZS
L002164,C02446,2025-02-26,2026-08-20,14622195,7943099,1290631,79,Overdue,Installment,28.94,18,1047436.57,507,UZS
L002165,C01845,2024-10-02,2025-03-31,11957541,5860438,3753079,7,Overdue,Credit card,25.55,6,2502115.45,430,UZS
L002166,C00595,2024-07-09,2026-06-29,23234573,0,0,0,Closed,Cash loan,42.19,24,1376551.64,505,UZS
L002167,C00786,2024-04-04,2026-03-25,2450976,1749126,558342,41,Overdue,Microloan,27.67,24,130381.71,505,UZS
L002168,C02292,2025-06-02,2027-05-23,16810285,7603482,3726565,11,Overdue,Cash loan,39.56,24,977518.07,501,UZS
L002169,C01208,2024-03-08,2026-02-26,6151475,0,0,0,Closed,Microloan,31.14,24,336126.85,773,UZS
L002170,C00802,2024-09-24,2025-09-19,14029950,11260295,0,0,Active,Credit card,37.21,12,1604207.87,583,UZS
L002171,C00682,2024-04-20,2025-04-15,30525842,15401902,0,0,Active,Cash loan,35.67,12,3451200.82,865,UZS
L002172,C02425,2024-09-17,2025-06-14,1957304,1894488,1303525,15,Overdue,Microloan,40.16,9,304817.48,613,UZS
L002173,C02107,2025-03-13,2027-03-03,2960690,1590181,350134,40,Overdue,Microloan,44.1,24,177764.76,813,UZS
L002174,C01777,2024-08-16,2025-08-11,34269092,3705718,0,0,Active,Cash loan,28.54,12,3670790.9,672,UZS
L002175,C00928,2024-01-21,2025-01-15,13836357,5717227,0,0,Active,Installment,40.07,12,1615048.77,432,UZS
L002176,C01536,2024-03-20,2024-09-16,4934620,0,0,0,Closed,Microloan,37.91,6,1134222.41,842,UZS
L002177,C01589,2025-04-06,2025-10-03,16975488,14075031,2300259,14,Overdue,Credit card,31.05,6,3707729.5,422,UZS
L002178,C01818,2025-10-09,2026-10-04,24136460,7092870,0,0,Active,Installment,43.33,12,2882899.01,647,UZS
L002179,C00480,2024-05-27,2026-05-17,10279996,7190265,0,0,Active,Credit card,28.25,24,549337.29,511,UZS
L002180,C00422,2024-10-29,2026-10-19,19169792,9526219,3467584,28,Overdue,Installment,41.64,24,1131337.22,563,UZS
L002181,C00236,2024-04-01,2024-12-27,12938137,5259535,0,0,Active,Installment,39.55,9,2006130.02,808,UZS
L002182,C00894,2025-10-23,2026-07-20,18015164,10174022,0,0,Active,Installment,32.26,9,2647428.43,530,UZS
L002183,C02097,2024-11-12,2025-05-11,27087553,15029668,0,0,Active,Cash loan,43.17,6,6463541.61,836,UZS
L002184,C01910,2025-06-08,2026-03-05,14146913,11900213,0,0,Active,Installment,27.44,9,2003202.88,699,UZS
L002185,C01668,2025-02-18,2025-08-17,36728242,27395991,0,0,Active,Cash loan,45.16,6,8885786.01,652,UZS
L002186,C01403,2024-12-06,2025-09-02,21317042,7517755,0,0,Active,Installment,40.68,9,3332090.52,521,UZS
L002187,C00527,2025-07-05,2026-06-30,22358814,7690386,0,0,Active,Credit card,37.07,12,2553935.53,745,UZS
L002188,C00498,2024-07-28,2026-07-18,11039586,2419506,0,0,Active,Installment,23.71,24,569044.66,337,UZS
L002189,C01034,2024-02-03,2025-07-27,29936142,24369681,0,0,Active,Cash loan,33.87,18,2226417.41,466,UZS
L002190,C00136,2025-01-13,2025-07-12,35540131,30900519,18188743,9,Overdue,Cash loan,23.2,6,7297573.57,460,UZS
L002191,C01855,2025-11-05,2026-10-31,18391399,2227552,0,0,Active,Credit card,38.9,12,2128804.43,489,UZS
L002192,C01449,2024-04-10,2025-10-02,18363344,6829585,0,0,Active,Credit card,23.0,18,1254828.51,511,UZS
L002193,C00485,2024-03-05,2025-02-28,7131817,5634104,2653159,19,Overdue,Credit card,22.1,12,725662.38,527,UZS
L002194,C02397,2024-02-15,2024-05-15,16804391,9455418,0,0,Active,Credit card,23.32,3,6907724.99,795,UZS
L002195,C01424,2024-11-25,2025-05-24,2075289,1702006,0,0,Active,Microloan,33.87,6,463031.56,805,UZS
L002196,C01967,2024-10-26,2025-07-23,11502561,2968266,0,0,Active,Credit card,44.64,9,1848589.36,519,UZS
L002197,C02286,2024-11-10,2026-10-31,12497415,8673046,0,0,Active,Installment,35.42,24,705166.64,425,UZS
L002198,C01207,2024-02-12,2024-05-12,31335981,0,0,0,Closed,Cash loan,28.31,3,13402399.07,754,UZS
L002199,C02383,2025-01-09,2026-12-30,40981528,26820995,0,0,Active,Cash loan,37.01,24,2339532.98,510,UZS
L002200,C00797,2025-10-29,2026-04-27,5850248,0,0,0,Closed,Cash loan,41.97,6,1384266.18,506,UZS
L002201,C00410,2025-06-28,2025-12-25,24499533,6487629,0,0,Active,Credit card,34.67,6,5498920.18,734,UZS
L002202,C01541,2025-10-12,2027-10-02,4808135,0,0,0,Closed,Installment,23.46,24,247338.48,765,UZS
L002203,C00965,2025-07-24,2026-01-20,4523660,3302768,0,0,Active,Microloan,41.03,6,1063286.28,453,UZS
L002204,C01843,2024-11-20,2025-05-19,12388753,6248721,3550316,3,Overdue,Credit card,38.66,6,2863040.82,787,UZS
L002205,C02144,2025-08-29,2027-02-20,6453972,2253874,1082322,23,Overdue,Installment,36.95,18,491039.7,470,UZS
L002206,C01071,2025-09-13,2025-12-12,43366409,23330858,10400677,17,Overdue,Cash loan,37.34,3,19853142.04,392,UZS
L002207,C00368,2025-05-07,2025-11-03,17775954,5985640,1237848,57,Overdue,Cash loan,29.2,6,3827755.43,476,UZS
L002208,C01595,2025-09-22,2027-03-16,8901065,0,0,0,Closed,Installment,22.65,18,606508.68,483,UZS
L002209,C00007,2024-04-24,2026-04-14,12405298,0,0,0,Closed,Credit card,33.79,24,691543.67,846,UZS
L002210,C00579,2024-10-04,2025-01-02,27591228,0,0,0,Closed,Cash loan,22.33,3,11250783.07,803,UZS
L002211,C00774,2024-06-23,2024-09-21,13012739,12978553,3175351,55,Overdue,Credit card,23.79,3,5369489.87,763,UZS
L002212,C00856,2024-10-07,2025-01-05,6505581,1383318,0,0,Active,Cash loan,40.06,3,3037238.92,432,UZS
L002213,C02448,2025-09-01,2026-05-29,11963307,8674289,4875598,32,Overdue,Installment,44.37,9,1919047.37,469,UZS
L002214,C00867,2024-01-24,2027-01-08,15125422,7553678,0,0,Active,Cash loan,36.67,36,574219.84,689,UZS
L002215,C00484,2025-05-15,2026-02-09,7657835,5722626,3823732,59,Overdue,Microloan,45.09,9,1234528.09,509,UZS
L002216,C01436,2024-03-06,2025-08-28,21063144,7426015,2072830,79,Overdue,Installment,30.75,18,1530003.38,674,UZS
L002217,C00853,2025-03-13,2028-02-26,27529678,22601570,0,0,Active,Credit card,44.44,36,1104551.86,813,UZS
L002218,C02081,2025-03-14,2025-12-09,15662210,10058036,0,0,Active,Installment,29.72,9,2257446.53,695,UZS
L002219,C02297,2025-01-09,2027-12-25,14298017,4432929,0,0,Active,Installment,30.09,36,516674.73,823,UZS
L002220,C00408,2025-10-18,2026-01-16,21677750,7214462,0,0,Active,Installment,25.98,3,9103209.82,619,UZS
L002221,C01075,2025-09-17,2026-09-12,12982623,3955929,2655177,25,Overdue,Installment,31.35,12,1421056.28,734,UZS
L002222,C02078,2024-07-06,2025-12-28,26025843,8310623,3895409,41,Overdue,Credit card,26.33,18,1826580.41,429,UZS
L002223,C00716,2024-08-17,2026-02-08,3839304,1484624,0,0,Active,Cash loan,45.69,18,310749.0,860,UZS
L002224,C00551,2025-01-22,2025-07-21,31758161,23493047,0,0,Active,Credit card,37.12,6,7257798.39,600,UZS
L002225,C01291,2024-05-14,2026-05-04,11254262,3012799,0,0,Active,Credit card,37.17,24,643227.97,785,UZS
L002226,C00930,2025-11-07,2026-08-04,41284303,33357346,0,0,Active,Cash loan,44.13,9,6611451.77,730,UZS
L002227,C02458,2024-05-26,2024-11-22,23886751,8667792,4337539,1,Overdue,Credit card,40.1,6,5577556.36,614,UZS
L002228,C01874,2024-03-05,2024-06-03,8339186,993128,0,0,Active,Cash loan,35.03,3,3753467.62,666,UZS
L002229,C00395,2024-02-25,2024-11-21,6802801,1200647,0,0,Active,Microloan,37.71,9,1040904.14,672,UZS
L002230,C01103,2025-01-05,2026-06-29,35933797,11432073,0,0,Active,Cash loan,36.41,18,2723182.92,556,UZS
L002231,C01117,2024-01-17,2026-01-06,23111699,0,0,0,Closed,Cash loan,43.03,24,1377360.96,710,UZS
L002232,C00766,2025-02-20,2025-11-17,20135217,2539493,0,0,Active,Installment,30.96,9,2929897.8,598,UZS
L002233,C00490,2024-05-03,2025-10-25,6231735,0,0,0,Closed,Cash loan,45.55,18,503905.02,639,UZS
L002234,C01814,2025-08-16,2026-08-11,15486294,10380918,0,0,Active,Credit card,41.59,12,1827253.64,840,UZS
L002235,C00704,2024-09-25,2027-09-10,14746567,0,0,0,Closed,Credit card,36.11,36,557543.12,797,UZS
L002236,C01493,2024-06-12,2025-06-07,3066570,620515,0,0,Active,Installment,36.38,12,348515.68,748,UZS
L002237,C00453,2025-02-01,2026-07-26,2960442,572293,0,0,Active,Credit card,22.26,18,201079.8,373,UZS
L002238,C00923,2024-03-19,2026-03-09,1910174,1305115,0,0,Active,Installment,36.0,24,108243.19,876,UZS
L002239,C01370,2025-04-25,2025-10-22,7888775,0,0,0,Closed,Microloan,37.85,6,1812446.06,549,UZS
L002240,C00821,2025-01-02,2026-06-26,37354057,17002235,0,0,Active,Cash loan,38.96,18,2883733.2,723,UZS
L002241,C02040,2024-04-25,2025-10-17,23135299,0,0,0,Closed,Credit card,24.1,18,1595050.34,789,UZS
L002242,C00945,2025-04-29,2026-10-21,24864071,23214765,2494919,9,Overdue,Cash loan,33.17,18,1839526.85,556,UZS
L002243,C00403,2025-05-30,2026-05-25,43378918,0,0,0,Closed,Cash loan,37.5,12,4970501.02,883,UZS
L002244,C02100,2024-07-15,2026-07-05,26708215,8318115,0,0,Active,Credit card,29.05,24,1436122.98,671,UZS
L002245,C00980,2024-04-24,2025-10-16,28048569,8177794,0,0,Active,Credit card,30.48,18,2033209.6,848,UZS
L002246,C00457,2024-02-05,2027-01-20,24435028,2715824,0,0,Active,Credit card,40.76,36,955409.59,624,UZS
L002247,C00764,2024-06-17,2024-12-14,4271464,0,0,0,Closed,Installment,37.68,6,980158.61,811,UZS
L002248,C00915,2024-04-07,2024-10-04,24681610,18937824,0,0,Active,Credit card,23.42,6,5077007.18,557,UZS
L002249,C01399,2025-04-29,2026-10-21,25730012,11909125,4769605,38,Overdue,Credit card,40.24,18,2004653.82,777,UZS
L002250,C00193,2024-12-08,2027-11-23,13466138,11439039,0,0,Active,Cash loan,31.7,36,492636.22,699,UZS
L002251,C00334,2025-04-07,2025-07-06,6593182,0,0,0,Closed,Cash loan,28.43,3,2822541.21,676,UZS
L002252,C01873,2025-11-03,2026-10-29,26126787,5598298,0,0,Active,Credit card,35.8,12,2956681.4,714,UZS
L002253,C00477,2024-09-08,2026-08-29,23239490,18175204,12547921,60,Overdue,Credit card,41.69,24,1372001.39,468,UZS
L002254,C01337,2024-05-15,2027-04-30,40810469,22246065,0,0,Active,Cash loan,30.54,36,1479832.95,663,UZS
L002255,C02392,2025-08-31,2026-08-26,12448917,0,0,0,Closed,Cash loan,28.93,12,1337532.39,525,UZS
L002256,C01027,2024-11-09,2025-05-08,30072758,24238339,0,0,Active,Credit card,41.52,6,7093161.19,694,UZS
L002257,C01334,2024-10-17,2025-07-14,20354046,0,0,0,Closed,Cash loan,39.74,9,3160304.88,627,UZS
L002258,C00656,2025-06-07,2028-05-22,37279696,4208163,0,0,Active,Cash loan,35.45,36,1402648.56,651,UZS
L002259,C00940,2024-09-13,2025-03-12,33153077,24275276,9699184,34,Overdue,Credit card,28.26,6,7087022.76,629,UZS
L002260,C00897,2025-05-14,2026-05-09,27112267,0,0,0,Closed,Credit card,28.03,12,2892652.95,675,UZS
L002261,C00621,2024-04-28,2024-10-25,24296129,0,0,0,Closed,Cash loan,26.46,6,5120814.12,782,UZS
L002262,C01945,2024-08-23,2027-08-08,33555404,24070117,0,0,Active,Cash loan,23.18,36,1148154.07,574,UZS
L002263,C00213,2024-08-29,2025-02-25,32770558,15309367,0,0,Active,Credit card,32.95,6,7261409.48,735,UZS
L002264,C00927,2024-06-12,2024-09-10,4941293,2032759,310129,113,Overdue,Microloan,36.49,3,2248123.61,537,UZS
L002265,C01514,2024-03-03,2025-08-25,27676542,13722780,0,0,Active,Credit card,43.89,18,2212432.02,652,UZS
L002266,C02465,2024-07-04,2025-12-26,29444271,20169940,0,0,Active,Credit card,22.05,18,1996485.15,813,UZS
L002267,C01046,2025-11-04,2027-04-28,24418426,20464041,7507989,49,Overdue,Cash loan,37.01,18,1858649.19,608,UZS
L002268,C01108,2025-08-01,2027-07-22,17476069,0,0,0,Closed,Cash loan,42.07,24,1034510.47,546,UZS
L002269,C00131,2025-09-19,2027-09-09,26845890,5378119,0,0,Active,Credit card,37.55,24,1538605.07,719,UZS
L002270,C00016,2025-11-02,2028-10-17,12260319,0,0,0,Closed,Credit card,39.68,36,475700.38,695,UZS
L002271,C01991,2024-05-18,2024-08-16,14208273,0,0,0,Closed,Cash loan,23.2,3,5834864.11,651,UZS
L002272,C01243,2025-08-05,2027-01-27,27677067,23516685,0,0,Active,Credit card,32.58,18,2038569.75,535,UZS
L002273,C02337,2024-03-19,2024-12-14,19133943,3445178,0,0,Active,Installment,31.74,9,2800784.06,417,UZS
L002274,C00231,2025-07-01,2025-09-29,2989389,1161434,183950,43,Overdue,Microloan,25.3,3,1248568.14,372,UZS
