payment_id,loan_id,customer_id,payment_date,payment_amount,payment_type,payment_channel,currency
P0009538,L001733,C00867,2025-11-18,177532,Partial,Terminal,UZS
P0009539,L001734,C00309,2024-12-27,439267,Regular,Mobile App,UZS
P0009540,L001734,C00309,2025-09-01,1100210,Regular,Bank Transfer,UZS
P0009541,L001735,C01994,2025-02-17,619608,Partial,Terminal,UZS
P0009542,L001735,C01994,2025-06-24,404795,Partial,Mobile App,UZS
P0009543,L001736,C00842,2025-05-05,150906,Regular,Branch,UZS
P0009544,L001736,C00842,2025-10-24,234443,Regular,Branch,UZS
P0009545,L001736,C00842,2025-12-22,200424,Regular,Bank Transfer,UZS
P0009546,L001736,C00842,2025-12-14,144873,Regular,Mobile App,UZS
P0009547,L001736,C00842,2025-10-03,336089,Regular,Mobile App,UZS
P0009548,L001736,C00842,2025-03-24,307806,Full repayment,Mobile App,UZS
P0009549,L001737,C00233,2025-12-20,144707,Partial,Mobile App,UZS
P0009550,L001737,C00233,2025-10-09,163509,Full repayment,Mobile App,UZS
P0009551,L001737,C00233,2025-12-22,133858,Regular,Mobile App,UZS
P0009552,L001737,C00233,2025-11-06,130512,Full repayment,Terminal,UZS
P0009553,L001739,C02385,2025-10-22,4779873,Regular,Mobile App,UZS
P0009554,L001739,C02385,2025-09-29,10086549,Partial,Terminal,UZS
P0009555,L001739,C02385,2025-12-09,12906411,Regular,Terminal,UZS
P0009556,L001739,C02385,2025-11-15,2230514,Regular,Mobile App,UZS
P0009557,L001739,C02385,2025-07-15,4001275,Regular,Mobile App,UZS
P0009558,L001740,C01006,2024-08-13,208078,Regular,Bank Transfer,UZS
P0009559,L001740,C01006,2025-05-14,456039,Regular,Mobile App,UZS
P0009560,L001740,C01006,2024-08-23,745276,Partial,Mobile App,UZS
P0009561,L001740,C01006,2024-11-22,200844,Partial,Branch,UZS
P0009562,L001740,C01006,2024-11-14,221616,Partial,Mobile App,UZS
P0009563,L001741,C01295,2025-10-28,277914,Regular,Terminal,UZS
P0009564,L001741,C01295,2025-11-27,168971,Partial,Bank Transfer,UZS
P0009565,L001741,C01295,2025-11-02,172083,Regular,Mobile App,UZS
P0009566,L001741,C01295,2025-09-23,209714,Regular,Bank Transfer,UZS
P0009567,L001742,C00007,2025-11-17,863964,Partial,Branch,UZS
P0009568,L001742,C00007,2025-08-30,1818812,Partial,Mobile App,UZS
P0009569,L001742,C00007,2025-10-13,356380,Partial,Mobile App,UZS
P0009570,L001743,C01640,2025-11-21,234676,Regular,Terminal,UZS
P0009571,L001743,C01640,2025-10-02,246194,Regular,Terminal,UZS
P0009572,L001743,C01640,2025-11-02,111976,Regular,Terminal,UZS
P0009573,L001743,C01640,2025-11-15,190979,Regular,Branch,UZS
P0009574,L001743,C01640,2025-11-23,253027,Regular,Mobile App,UZS
P0009575,L001745,C00917,2025-05-26,880250,Partial,Mobile App,UZS
P0009576,L001745,C00917,2024-11-07,289612,Regular,Mobile App,UZS
P0009577,L001745,C00917,2025-06-29,156815,Regular,Bank Transfer,UZS
P0009578,L001745,C00917,2024-10-02,1710760,Regular,Branch,UZS
P0009579,L001745,C00917,2024-06-02,720074,Regular,Terminal,UZS
P0009580,L001745,C00917,2025-08-30,298469,Partial,Mobile App,UZS
P0009581,L001745,C00917,2024-09-29,711563,Regular,Mobile App,UZS
P0009582,L001745,C00917,2025-06-19,1948262,Partial,Mobile App,UZS
P0009583,L001746,C01921,2025-09-10,475435,Partial,Branch,UZS
P0009584,L001746,C01921,2025-09-23,1903444,Regular,Mobile App,UZS
P0009585,L001747,C00681,2025-05-28,1802978,Regular,Mobile App,UZS
P0009586,L001747,C00681,2025-08-18,550021,Full repayment,Terminal,UZS
P0009587,L001747,C00681,2025-03-20,2400593,Regular,Terminal,UZS
P0009588,L001747,C00681,2025-11-19,2681951,Regular,Terminal,UZS
P0009589,L001747,C00681,2025-09-06,482502,Regular,Mobile App,UZS
P0009590,L001747,C00681,2024-10-21,473606,Regular,Mobile App,UZS
P0009591,L001747,C00681,2024-12-29,726401,Regular,Mobile App,UZS
P0009592,L001747,C00681,2025-02-20,607030,Partial,Terminal,UZS
P0009593,L001747,C00681,2024-10-14,648343,Partial,Mobile App,UZS
P0009594,L001748,C00538,2025-02-18,2783697,Regular,Mobile App,UZS
P0009595,L001749,C00576,2025-07-12,108144,Regular,Branch,UZS
P0009596,L001749,C00576,2025-01-05,615038,Regular,Mobile App,UZS
P0009597,L001749,C00576,2025-08-15,782833,Regular,Mobile App,UZS
P0009598,L001749,C00576,2025-07-14,966365,Regular,Mobile App,UZS
P0009599,L001749,C00576,2025-05-19,683691,Regular,Terminal,UZS
P0009600,L001749,C00576,2025-05-10,735778,Regular,Mobile App,UZS
P0009601,L001749,C00576,2025-12-25,912156,Regular,Mobile App,UZS
P0009602,L001749,C00576,2025-10-14,434387,Regular,Mobile App,UZS
P0009603,L001749,C00576,2025-11-27,622388,Regular,Terminal,UZS
P0009604,L001750,C00100,2024-07-29,1521885,Regular,Mobile App,UZS
P0009605,L001750,C00100,2025-06-28,1392238,Partial,Mobile App,UZS
P0009606,L001752,C01839,2025-04-07,248792,Regular,Terminal,UZS
P0009607,L001752,C01839,2025-06-25,217182,Partial,Branch,UZS
P0009608,L001752,C01839,2025-08-12,134022,Regular,Mobile App,UZS
P0009609,L001753,C01651,2025-12-08,593227,Regular,Mobile App,UZS
P0009610,L001753,C01651,2025-07-12,683195,Regular,Mobile App,UZS
P0009611,L001753,C01651,2025-05-30,781709,Regular,Branch,UZS
P0009612,L001753,C01651,2025-06-08,114612,Regular,Mobile App,UZS
P0009613,L001753,C01651,2025-05-13,675826,Regular,Mobile App,UZS
P0009614,L001753,C01651,2025-08-07,1237983,Regular,Mobile App,UZS
P0009615,L001753,C01651,2025-10-28,569362,Partial,Mobile App,UZS
P0009616,L001754,C01778,2025-05-10,130320,Regular,Branch,UZS
P0009617,L001754,C01778,2025-11-09,186718,Regular,Terminal,UZS
P0009618,L001754,C01778,2025-01-12,238969,Regular,Terminal,UZS
P0009619,L001754,C01778,2025-09-26,409691,Partial,Terminal,UZS
P0009620,L001754,C01778,2025-07-16,551049,Regular,Terminal,UZS
P0009621,L001754,C01778,2025-01-10,239070,Regular,Branch,UZS
P0009622,L001754,C01778,2024-12-13,127692,Regular,Mobile App,UZS
P0009623,L001754,C01778,2024-10-23,269051,Partial,Terminal,UZS
P0009624,L001754,C01778,2025-06-18,250682,Regular,Branch,UZS
P0009625,L001754,C01778,2024-09-04,122627,Partial,Mobile App,UZS
P0009626,L001754,C01778,2025-09-20,666121,Partial,Bank Transfer,UZS
P0009627,L001754,C01778,2025-08-21,511239,Regular,Mobile App,UZS
P0009628,L001754,C01778,2024-11-05,297685,Regular,Mobile App,UZS
P0009629,L001754,C01778,2025-12-06,606257,Regular,Branch,UZS
P0009630,L001754,C01778,2024-08-17,110975,Regular,Terminal,UZS
P0009631,L001754,C01778,2025-06-25,595159,Regular,Mobile App,UZS
P0009632,L001754,C01778,2025-03-15,204732,Partial,Mobile App,UZS
P0009633,L001755,C00280,2025-09-16,2313862,Regular,Mobile App,UZS
P0009634,L001755,C00280,2025-11-02,860452,Partial,Bank Transfer,UZS
P0009635,L001755,C00280,2025-10-28,1746348,Regular,Mobile App,UZS
P0009636,L001755,C00280,2025-10-31,992174,Full repayment,Mobile App,UZS
P0009637,L001757,C00826,2025-12-07,847233,Regular,Branch,UZS
P0009638,L001759,C01271,2025-07-11,254085,Regular,Terminal,UZS
P0009639,L001759,C01271,2024-09-22,347852,Partial,Terminal,UZS
P0009640,L001759,C01271,2025-09-21,187632,Regular,Bank Transfer,UZS
P0009641,L001759,C01271,2025-10-27,252372,Regular,Terminal,UZS
P0009642,L001759,C01271,2025-02-09,661928,Partial,Mobile App,UZS
P0009643,L001759,C01271,2025-05-07,170624,Partial,Mobile App,UZS
P0009644,L001759,C01271,2025-09-13,153319,Partial,Branch,UZS
P0009645,L001759,C01271,2025-06-10,525171,Partial,Mobile App,UZS
P0009646,L001759,C01271,2025-04-24,269424,Regular,Terminal,UZS
P0009647,L001759,C01271,2024-11-12,219628,Regular,Mobile App,UZS
P0009648,L001759,C01271,2025-03-19,192637,Regular,Mobile App,UZS
P0009649,L001760,C01048,2025-08-12,593998,Regular,Branch,UZS
P0009650,L001760,C01048,2025-08-26,165297,Regular,Mobile App,UZS
P0009651,L001760,C01048,2025-07-03,765307,Regular,Mobile App,UZS
P0009652,L001760,C01048,2025-10-13,214086,Regular,Mobile App,UZS
P0009653,L001760,C01048,2025-10-06,557888,Partial,Terminal,UZS
P0009654,L001761,C00241,2025-07-31,1005902,Regular,Mobile App,UZS
P0009655,L001761,C00241,2025-12-19,534376,Partial,Mobile App,UZS
P0009656,L001761,C00241,2024-10-04,1159535,Regular,Bank Transfer,UZS
P0009657,L001761,C00241,2024-10-21,504124,Full repayment,Mobile App,UZS
P0009658,L001761,C00241,2024-07-01,1343047,Regular,Branch,UZS
P0009659,L001761,C00241,2025-05-27,208662,Regular,Mobile App,UZS
P0009660,L001761,C00241,2025-10-17,686898,Partial,Bank Transfer,UZS
P0009661,L001761,C00241,2025-08-02,1237479,Partial,Bank Transfer,UZS
P0009662,L001762,C02433,2025-11-22,289145,Regular,Mobile App,UZS
P0009663,L001762,C02433,2025-07-15,169905,Partial,Mobile App,UZS
P0009664,L001762,C02433,2025-09-20,761794,Partial,Branch,UZS
P0009665,L001762,C02433,2025-10-15,383752,Regular,Branch,UZS
P0009666,L001762,C02433,2025-08-16,351066,Regular,Mobile App,UZS
P0009667,L001763,C01452,2025-08-30,367504,Regular,Mobile App,UZS
P0009668,L001763,C01452,2025-08-14,1418490,Regular,Branch,UZS
P0009669,L001763,C01452,2024-12-03,402512,Partial,Terminal,UZS
P0009670,L001763,C01452,2025-03-12,1789715,Regular,Branch,UZS
P0009671,L001763,C01452,2024-12-16,779706,Regular,Mobile App,UZS
P0009672,L001763,C01452,2025-09-25,642525,Regular,Mobile App,UZS
P0009673,L001763,C01452,2025-04-25,1921849,Regular,Mobile App,UZS
P0009674,L001763,C01452,2025-10-08,737469,Regular,Mobile App,UZS
P0009675,L001763,C01452,2025-04-21,705073,Regular,Branch,UZS
P0009676,L001763,C01452,2025-05-11,1719526,Regular,Mobile App,UZS
P0009677,L001764,C01163,2025-11-17,235363,Regular,Branch,UZS
P0009678,L001764,C01163,2025-10-27,153232,Regular,Branch,UZS
P0009679,L001764,C01163,2025-12-16,147947,Regular,Mobile App,UZS
P0009680,L001765,C00675,2025-10-17,1749259,Regular,Branch,UZS
P0009681,L001765,C00675,2025-06-12,412539,Regular,Mobile App,UZS
P0009682,L001765,C00675,2025-08-06,1553801,Partial,Mobile App,UZS
P0009683,L001765,C00675,2024-12-29,107419,Partial,Mobile App,UZS
P0009684,L001765,C00675,2025-04-06,700245,Full repayment,Terminal,UZS
P0009685,L001765,C00675,2024-10-20,746178,Regular,Branch,UZS
P0009686,L001765,C00675,2024-07-18,731377,Partial,Mobile App,UZS
P0009687,L001766,C00585,2025-06-04,392305,Partial,Branch,UZS
P0009688,L001766,C00585,2025-06-20,778333,Regular,Terminal,UZS
P0009689,L001766,C00585,2025-12-14,269211,Regular,Mobile App,UZS
P0009690,L001766,C00585,2025-06-26,185361,Partial,Mobile App,UZS
P0009691,L001766,C00585,2025-11-13,414058,Partial,Bank Transfer,UZS
P0009692,L001766,C00585,2025-10-26,378800,Partial,Bank Transfer,UZS
P0009693,L001767,C00595,2025-01-22,426843,Regular,Mobile App,UZS
P0009694,L001767,C00595,2025-08-09,335291,Regular,Branch,UZS
P0009695,L001767,C00595,2024-08-22,381731,Regular,Mobile App,UZS
P0009696,L001767,C00595,2024-10-30,1505271,Partial,Branch,UZS
P0009697,L001767,C00595,2025-02-11,476516,Full repayment,Terminal,UZS
P0009698,L001767,C00595,2024-02-03,378064,Partial,Mobile App,UZS
P0009699,L001767,C00595,2024-10-02,763304,Regular,Terminal,UZS
P0009700,L001767,C00595,2025-01-03,682872,Regular,Bank Transfer,UZS
P0009701,L001767,C00595,2025-10-01,103759,Regular,Mobile App,UZS
P0009702,L001768,C01840,2025-10-01,1280076,Regular,Terminal,UZS
P0009703,L001768,C01840,2025-12-29,841600,Regular,Mobile App,UZS
P0009704,L001768,C01840,2025-10-06,320299,Full repayment,Mobile App,UZS
P0009705,L001768,C01840,2025-11-04,1586019,Regular,Terminal,UZS
P0009706,L001769,C00233,2025-03-20,1233300,Full repayment,Mobile App,UZS
P0009707,L001769,C00233,2025-04-20,192907,Partial,Terminal,UZS
P0009708,L001769,C00233,2024-09-15,304629,Partial,Mobile App,UZS
P0009709,L001769,C00233,2025-05-05,586243,Regular,Bank Transfer,UZS
P0009710,L001769,C00233,2025-03-22,269790,Partial,Terminal,UZS
P0009711,L001769,C00233,2025-02-07,512680,Regular,Terminal,UZS
P0009712,L001769,C00233,2024-07-06,1382088,Regular,Mobile App,UZS
P0009713,L001769,C00233,2024-07-13,896799,Partial,Mobile App,UZS
P0009714,L001770,C00711,2025-08-25,3257459,Regular,Mobile App,UZS
P0009715,L001770,C00711,2025-12-16,1135278,Regular,Terminal,UZS
P0009716,L001770,C00711,2025-04-11,1118554,Regular,Mobile App,UZS
P0009717,L001770,C00711,2025-12-13,1028054,Regular,Branch,UZS
P0009718,L001770,C00711,2025-07-22,699263,Full repayment,Branch,UZS
P0009719,L001770,C00711,2025-07-18,548149,Regular,Mobile App,UZS
P0009720,L001770,C00711,2025-01-30,1117827,Regular,Mobile App,UZS
P0009721,L001771,C00116,2025-06-25,206406,Regular,Mobile App,UZS
P0009722,L001771,C00116,2025-11-23,199987,Regular,Mobile App,UZS
P0009723,L001771,C00116,2025-09-27,303630,Regular,Mobile App,UZS
P0009724,L001771,C00116,2025-12-05,505724,Partial,Mobile App,UZS
P0009725,L001771,C00116,2025-09-21,184573,Partial,Mobile App,UZS
P0009726,L001771,C00116,2025-05-27,391210,Partial,Mobile App,UZS
P0009727,L001771,C00116,2025-02-08,411114,Regular,Terminal,UZS
P0009728,L001771,C00116,2025-05-05,184031,Regular,Branch,UZS
P0009729,L001771,C00116,2025-06-11,168666,Regular,Terminal,UZS
P0009730,L001771,C00116,2025-09-08,191701,Partial,Mobile App,UZS
P0009731,L001771,C00116,2025-11-27,250646,Regular,Bank Transfer,UZS
P0009732,L001772,C00149,2025-09-28,440008,Regular,Mobile App,UZS
P0009733,L001772,C00149,2025-11-14,1059482,Partial,Bank Transfer,UZS
P0009734,L001772,C00149,2025-11-28,111871,Regular,Terminal,UZS
P0009735,L001772,C00149,2025-08-11,398760,Regular,Mobile App,UZS
P0009736,L001774,C01568,2025-04-25,388402,Partial,Mobile App,UZS
P0009737,L001774,C01568,2024-10-31,640072,Full repayment,Mobile App,UZS
P0009738,L001774,C01568,2024-11-24,356318,Regular,Terminal,UZS
P0009739,L001774,C01568,2025-11-02,1448006,Regular,Terminal,UZS
P0009740,L001774,C01568,2025-01-12,340270,Regular,Bank Transfer,UZS
P0009741,L001775,C01072,2025-01-22,104642,Regular,Mobile App,UZS
P0009742,L001775,C01072,2024-07-07,112181,Partial,Mobile App,UZS
P0009743,L001776,C00699,2024-09-28,6318950,Regular,Bank Transfer,UZS
P0009744,L001776,C00699,2025-11-30,917966,Partial,Terminal,UZS
P0009745,L001776,C00699,2024-06-02,7130442,Regular,Bank Transfer,UZS
P0009746,L001776,C00699,2024-09-11,1046055,Partial,Mobile App,UZS
P0009747,L001776,C00699,2025-11-02,1200614,Regular,Terminal,UZS
P0009748,L001776,C00699,2024-10-14,6930149,Regular,Mobile App,UZS
P0009749,L001776,C00699,2024-12-28,1477405,Regular,Mobile App,UZS
P0009750,L001777,C01321,2025-08-18,8856901,Regular,Branch,UZS
P0009751,L001777,C01321,2025-07-24,7901998,Regular,Mobile App,UZS
P0009752,L001778,C00501,2025-12-14,428443,Regular,Terminal,UZS
P0009753,L001778,C00501,2025-10-07,159778,Regular,Terminal,UZS
P0009754,L001778,C00501,2025-11-24,420438,Regular,Mobile App,UZS
P0009755,L001778,C00501,2025-12-03,240213,Regular,Mobile App,UZS
P0009756,L001779,C00175,2025-04-16,1538858,Regular,Branch,UZS
P0009757,L001779,C00175,2025-05-15,2484218,Regular,Mobile App,UZS
P0009758,L001779,C00175,2025-10-02,2823496,Regular,Terminal,UZS
P0009759,L001779,C00175,2025-01-31,1640470,Regular,Terminal,UZS
P0009760,L001780,C02160,2024-08-14,259937,Partial,Terminal,UZS
P0009761,L001780,C02160,2025-11-09,316870,Partial,Mobile App,UZS
P0009762,L001780,C02160,2024-06-11,1202741,Regular,Mobile App,UZS
P0009763,L001780,C02160,2024-07-12,323583,Partial,Mobile App,UZS
P0009764,L001780,C02160,2025-03-29,733961,Regular,Terminal,UZS
P0009765,L001780,C02160,2024-12-28,224798,Regular,Mobile App,UZS
P0009766,L001780,C02160,2025-10-18,2247430,Regular,Mobile App,UZS
P0009767,L001780,C02160,2025-08-13,316416,Regular,Mobile App,UZS
P0009768,L001780,C02160,2024-10-12,476252,Full repayment,Terminal,UZS
P0009769,L001780,C02160,2024-11-21,173069,Regular,Mobile App,UZS
P0009770,L001780,C02160,2025-06-15,731602,Full repayment,Mobile App,UZS
P0009771,L001780,C02160,2025-01-07,1793851,Full repayment,Mobile App,UZS
P0009772,L001780,C02160,2025-08-27,499536,Regular,Branch,UZS
P0009773,L001780,C02160,2024-09-23,141550,Partial,Mobile App,UZS
P0009774,L001781,C00504,2025-07-24,8259391,Partial,Bank Transfer,UZS
P0009775,L001781,C00504,2025-12-22,1254101,Partial,Terminal,UZS
P0009776,L001781,C00504,2025-09-20,1195269,Regular,Mobile App,UZS
P0009777,L001781,C00504,2025-07-06,921229,Regular,Mobile App,UZS
P0009778,L001781,C00504,2025-01-04,2985289,Regular,Bank Transfer,UZS
P0009779,L001781,C00504,2025-01-31,6885851,Full repayment,Bank Transfer,UZS
P0009780,L001781,C00504,2025-04-04,2728175,Regular,Terminal,UZS
P0009781,L001782,C01256,2025-03-30,1477909,Partial,Bank Transfer,UZS
P0009782,L001782,C01256,2025-07-04,1620195,Partial,Branch,UZS
P0009783,L001782,C01256,2025-12-28,614935,Partial,Mobile App,UZS
P0009784,L001783,C01301,2025-07-21,1953512,Regular,Mobile App,UZS
P0009785,L001786,C00957,2025-07-03,1755064,Regular,Branch,UZS
P0009786,L001786,C00957,2024-10-29,1064684,Regular,Mobile App,UZS
P0009787,L001786,C00957,2025-12-09,1048892,Partial,Mobile App,UZS
P0009788,L001786,C00957,2024-07-09,1091598,Regular,Mobile App,UZS
P0009789,L001786,C00957,2024-05-06,940983,Regular,Mobile App,UZS
P0009790,L001786,C00957,2025-07-04,1295064,Regular,Mobile App,UZS
P0009791,L001786,C00957,2025-12-03,1524486,Partial,Mobile App,UZS
P0009792,L001786,C00957,2025-01-11,2563121,Partial,Bank Transfer,UZS
P0009793,L001786,C00957,2024-03-21,1504469,Regular,Mobile App,UZS
P0009794,L001786,C00957,2025-05-04,3649424,Regular,Bank Transfer,UZS
P0009795,L001786,C00957,2024-11-19,3473272,Regular,Terminal,UZS
P0009796,L001786,C00957,2024-04-30,412504,Regular,Terminal,UZS
P0009797,L001786,C00957,2024-12-13,1700428,Regular,Mobile App,UZS
P0009798,L001786,C00957,2025-05-03,3258932,Regular,Mobile App,UZS
P0009799,L001786,C00957,2025-12-09,384656,Regular,Mobile App,UZS
P0009800,L001786,C00957,2024-07-07,758803,Regular,Branch,UZS
P0009801,L001786,C00957,2024-08-11,1852367,Regular,Mobile App,UZS
P0009802,L001788,C01098,2025-12-31,2107765,Regular,Mobile App,UZS
P0009803,L001788,C01098,2025-09-14,751822,Regular,Branch,UZS
P0009804,L001788,C01098,2024-10-19,1345385,Regular,Mobile App,UZS
P0009805,L001788,C01098,2025-12-12,1126810,Regular,Branch,UZS
P0009806,L001788,C01098,2025-07-26,1796351,Regular,Mobile App,UZS
P0009807,L001788,C01098,2025-10-03,921674,Regular,Mobile App,UZS
P0009808,L001788,C01098,2025-06-04,1488692,Regular,Terminal,UZS
P0009809,L001788,C01098,2025-01-26,655978,Regular,Mobile App,UZS
P0009810,L001789,C01077,2024-11-11,2125435,Regular,Mobile App,UZS
P0009811,L001789,C01077,2025-04-02,2763787,Regular,Terminal,UZS
P0009812,L001789,C01077,2024-04-12,6029567,Partial,Mobile App,UZS
P0009813,L001789,C01077,2024-10-08,3332035,Regular,Mobile App,UZS
P0009814,L001789,C01077,2024-05-06,258894,Regular,Branch,UZS
P0009815,L001789,C01077,2024-05-28,2748227,Regular,Bank Transfer,UZS
P0009816,L001789,C01077,2025-02-26,3602902,Full repayment,Terminal,UZS
P0009817,L001789,C01077,2025-04-02,6822313,Regular,Mobile App,UZS
P0009818,L001789,C01077,2024-10-02,2006297,Regular,Bank Transfer,UZS
P0009819,L001789,C01077,2024-04-18,2229048,Regular,Terminal,UZS
P0009820,L001789,C01077,2025-05-24,4992380,Regular,Mobile App,UZS
P0009821,L001789,C01077,2024-10-27,3698022,Regular,Mobile App,UZS
P0009822,L001789,C01077,2025-09-03,680060,Partial,Mobile App,UZS
P0009823,L001789,C01077,2025-11-25,3652313,Partial,Terminal,UZS
P0009824,L001790,C01176,2024-11-02,275426,Regular,Branch,UZS
P0009825,L001790,C01176,2025-03-04,2077284,Regular,Terminal,UZS
P0009826,L001790,C01176,2025-05-29,608284,Partial,Mobile App,UZS
P0009827,L001790,C01176,2024-08-12,829348,Regular,Mobile App,UZS
P0009828,L001790,C01176,2025-01-26,904386,Regular,Mobile App,UZS
P0009829,L001790,C01176,2024-09-25,163874,Partial,Terminal,UZS
P0009830,L001791,C01409,2024-12-21,787927,Regular,Mobile App,UZS
P0009831,L001791,C01409,2025-10-22,257734,Regular,Mobile App,UZS
P0009832,L001791,C01409,2025-06-08,567961,Regular,Terminal,UZS
P0009833,L001791,C01409,2025-01-31,404010,Partial,Mobile App,UZS
P0009834,L001791,C01409,2025-12-08,166500,Regular,Branch,UZS
P0009835,L001791,C01409,2024-11-26,560033,Regular,Mobile App,UZS
P0009836,L001791,C01409,2025-06-29,493928,Regular,Mobile App,UZS
P0009837,L001791,C01409,2025-04-15,278786,Regular,Branch,UZS
P0009838,L001791,C01409,2024-10-31,417974,Regular,Mobile App,UZS
P0009839,L001791,C01409,2025-10-06,103356,Full repayment,Terminal,UZS
P0009840,L001791,C01409,2025-06-18,391806,Regular,Mobile App,UZS
P0009841,L001792,C00401,2025-12-01,368013,Regular,Mobile App,UZS
P0009842,L001792,C00401,2025-10-26,514605,Partial,Terminal,UZS
P0009843,L001792,C00401,2025-07-27,196765,Regular,Mobile App,UZS
P0009844,L001792,C00401,2025-11-21,146109,Regular,Mobile App,UZS
P0009845,L001793,C02141,2025-05-13,655100,Regular,Terminal,UZS
P0009846,L001793,C02141,2025-02-25,453035,Regular,Mobile App,UZS
P0009847,L001793,C02141,2025-01-31,234486,Regular,Terminal,UZS
P0009848,L001793,C02141,2025-09-23,190855,Regular,Mobile App,UZS
P0009849,L001793,C02141,2025-05-03,544379,Regular,Mobile App,UZS
P0009850,L001793,C02141,2025-01-25,883879,Regular,Mobile App,UZS
P0009851,L001793,C02141,2025-09-28,235477,Regular,Branch,UZS
P0009852,L001793,C02141,2025-03-12,299963,Regular,Mobile App,UZS
P0009853,L001793,C02141,2024-11-13,246925,Partial,Branch,UZS
P0009854,L001793,C02141,2024-12-10,630101,Regular,Mobile App,UZS
P0009855,L001793,C02141,2025-10-04,417952,Regular,Mobile App,UZS
